"PUBLISHER_ID","NAME","TEMP_PUB_ID","COMMERCIAL_NAME","ADDRESS"
16182,"Jack Welch, LLC",,"",""
16183,"Pearson Longman Education",,"",""
16184,"World Trade Organization",,"",""
16185,"Interbrand/Palgrave Macmillan",,"",""
16186,"RPC Manila",,"",""
16187,"USIA",,"",""
16188,"Atlas & Company",,"",""
16192,"A Signet Classic",,"",""
16198,"Emerald Group Publishing Limited",,"",""
16199,"Normatika",,"",""
16200,"Longman Singapore Publishers Pre Ltd",,"",""
16201,"Academic Press, Inc.",,"",""
16202,"Heinle & Heinle publishers",,"",""
16203,"Second Language Teaching & Curriculum Center",,"",""
16204,"Belknap Press",,"",""
16221,"  ",,"",""
16223,"William Morrow & Co",,"",""
16224,"Penguin Longman Pub",,"",""
16225,"The Gale Group",,"",""
16226,"Palgrave Publishers Ltd",,"",""
16228,"SAGE Publications Lts",,"",""
16229,"Macmillan Readers",,"",""
16231,"Progress Publishers ",,"",""
16234,"eh",,"",""
16236,"gi",,"",""
16243,"Vishaya Shola",,"",""
16244,"Rolf",,"",""
16245,"Scholastic,Inc.",,"",""
16246,"Heinle & Cengage Learning",,"",""
16247,"Pearson Education Limited. ",,"",""
16248,"Longman Pearson Education limited",,"",""
16249,"Pearson Education Linited",,"",""
16255,"Pearson ESL Education Company",,"",""
16256,"Dell Publishing Company",,"",""
16258,"Unwin Hyman Inc.",,"",""
16259,"Pearson Education Ltd",,"",""
16262,"University of California Press",,"",""
16265,"Pearson Eductaion Limited ",,"",""
16268,"Kapadokya ELT.",,"",""
16271,"Macmillan ",,"",""
16272,"Oxford International Publishers Ltd.",,"",""
16273,"McGraw - Hill",,"",""
16274,"William Morrow and Company Inc.",,"",""
16275,"Editorial Research Reports",,"",""
16277,"Routledge Falmer",,"",""
16279,"Longman Group mLimited",,"",""
16287,"UMP",,"",""
16291,"Penguin Polular Classics",,"",""
16293,"Thomson Heinle Language Teaching",,"",""
16294,"Office of English Language Programs",,"",""
16296,"Higher School of Economics",,"",""
16297,"Center of International Private Enterprise(CIPE)",,"",""
16299,"Rand McNally & Company",,"",""
16300,"British Council ",,"",""
16305,"Keyways Publishing Ltd. Part of the OLM Group",,"",""
16306,"Keyways Publishing Ltd.",,"",""
16307,"Pavilion Publishing and Media Ltd.",,"",""
16308,"Metro Readers",,"",""
16309,"Longman Group UK Limited.",,"",""
16313,"Pro Lingua Associates Publishers",,"",""
16315,"Addison-Wesley Longman Inc",,"",""
16316,"SAGE publications lnc",,"",""
16317,"Harcourt Brace Jovanovich Inc.",,"",""
16326,"Simon & Schuster Inc.",,"",""
16327,"National Geographic Learning",,"",""
16331,"Harcourt Brace College",,"",""
16332,"Pocket Books True Crime",,"",""
16333,"Springer-Verlag, Inc.",,"",""
16334,"Prentice-Hall, Inc",,"",""
16335,"A division of Doubleday & Company, Inc",,"",""
16336,"Laidlaw Brothers Publishers, Inc",,"",""
16337,"Harper Collins Publishers, Inc",,"",""
16338,"Springer-Verlag, Inc",,"",""
16341,"KazBookTrade",,"",""
16342,"Brill nijhoff",,"",""
16343,"Random House Business Books",,"",""
16344,"Buck Institute for Education",,"",""
16345,"APCell",,"",""
16346,"Robers and Company",,"",""
16347,"Project Management Institute",,"",""
16348,"American Psychological Association",,"",""
16349,"Академик Шахмардан Есенов атындағы ғылыми білім беру қоры",,"",""
16350,"Shakhmardan Yessenov Foundation",,"",""
16351,"Qasym",,"",""
16352,"Whittles Publishing",,"",""
16353,"Kogan Page",,"",""
16354,"SIAM",,"",""
16355,"Sense",,"",""
16356,"Nelson Parker",,"",""
16357,"OpenBook",,"",""
16358,"Мазмұндама",,"",""
16359,"Muqaba",,"",""
16360,"ASCD",,"",""
16361,"IFRS",,"",""
16362,"Solution Tree Press",,"",""
16363,"Казахский научно-исследовательский институт по проблемам культурного наследия номадов",,"",""
16364,"Научно-образовательный фонд им. академиа Шахмардана Есенова",,"",""
16365,"Svend Hollensen",,"",""
16366,"ASM Press",,"",""
16367,"Neurons",,"",""
16368,"ASAP EDC",,"",""
16369,"S.Chand",,"",""
16370,"Издание НПП РК ""Атамекен""",,"",""
16371,"Johns Hopkins University Press",,"",""
16372,"Garland Science",,"",""
16373,"Notionpress",,"",""
16374,"Frank Cass",,"",""
16375,"SYBEX",,"",""
16387,"""Саадат"" ЖШС",,"",""
16389,"""Таугүл-Принт"" баспасы",,"",""
15787,"D.Reidel Publishing Company",,"",""
15798,"test",,"",""
15891,"ICFAI ",,"",""
15892,"W.W. Norton & Company,Inc",,"",""
15893,"W.W. Norton & Company, Inc",,"",""
15894,"South-Western Pub. Co",,"",""
15896,"Qazaq University Press",,"",""
15900,"Basil Blackwell",,"",""
15915,"Nigerian Turkish Nile University ",,"",""
15918,"Nigerian Turkish University ",,"",""
15920,"Nigerina Turkish Nile University ",,"",""
15933,"McGraw-Hill School Publishing Company",,"",""
15935,"Galgotia Publications Ltd.",,"",""
15936,"Addison-Wesley Developers Press",,"",""
15938,"Thomson Learning",,"",""
15944,"Sybex Inc.",,"",""
15974,"Short Run Press ltd.",,"",""
15975,"SAGE publications ltd.",,"",""
15988,"Meredith Publishing Company",,"",""
15989,"Longman Addison-Wesley Educational Publishers Inc.",,"",""
15990,"Harper & Row, Publishers, Inc.",,"",""
15991,"Workman Publishing company, Inc.",,"",""
15993,"Addison-Wesley Pearson Education",,"",""
16061,"MJF books",,"",""
16065,"J.B.Lippincott Company",,"",""
16067,"John Wiley and Sonc, Inc.",,"",""
16091,"J.M.Dent",,"",""
16093,"Airis Press",,"",""
16115,"Brill",,"",""
16165,"Almaty Publishers",,"",""
16179,"Multilingual Matters LTD",,"",""
16260,"Rockport Publishers",,"",""
16329,"Ankara'da YDS Publishing",,"",""
15155,"НИИ частного права КазГЮУ",15155,"",""
15156,"Тетралит",15156,"",""
15157,"ДОЛЯ",15157,"",""
15158,"Book Plus",15158,"",""
15159,"Российская политическая энциклопедия",15159,"",""
15160,"Архисема",15160,"",""
15161,"Калмыцкое книжное издательство",15161,"",""
15162,"АкПол",15162,"",""
15163,"Гуманистика",15163,"",""
15164,"Mc Graw-Hill",15164,"",""
15165,"American Psychiatric Association,",15165,"",""
15166,"Forest Stewardship Council",15166,"",""
15167,"ГИС",15167,"",""
15168,"Новая школа",15168,"",""
15169,"University of Chicago Press,",15169,"",""
15170,"Фирма Орнак",15170,"",""
15171,"Tarlan elite",15171,"",""
15172,"ИП ""Романенко Елена Игоревна""",15172,"",""
15173,"Mc Graw Hill,",15173,"",""
15174,"No Starch Press,Inc",15174,"",""
15175,"Imperial college",15175,"",""
15176,"Lotus",15176,"",""
15177,"A kitap bir binyil yayinevi",15177,"",""
15178,"SUrat basim yayin ve dagitim anonim",15178,"",""
15179,"Language teaching publications",15179,"",""
15180,"Engelsdorver Verlag",15180,"",""
15181,"Remzi kitabevi",15181,"",""
15182,"Gonul yayincilik",15182,"",""
15183,"Ecem yayincilik",15183,"",""
15184,"John Wiley&Sons Ltd",15184,"",""
15185,"Тілдерді дамыту басқармасы",15185,"",""
15186,"ImmBridge",15186,"",""
15187,"Besir yayinevi",15187,"",""
15188,"Мемлекеттік тілді дамыту орталығы",15188,"",""
15189,"Arna-B",15189,"",""
15190,"ВИНИТИ",15190,"",""
15191,"КазГЮУ",15191,"",""
15192,"ВКГУ",15192,"",""
15193,"ҚР Заң ғылымдары академиясы",15193,"",""
15194,"Tandem-2",15194,"",""
15195,"Айқап",15195,"",""
15196,"Ақ-Шағыл",15196,"",""
15197,"Былина",15197,"",""
15198,"Oxford Science Publications",15198,"",""
15199,"Кочевники",15199,"",""
15200,"ПГУ им.С.Торайгырова",15200,"",""
15201,"ПолиграфИздат",15201,"",""
15202,"Oxford Unversity Press",15202,"",""
15203,"Baspalar uyi",15203,"",""
15204,"Kariyer yayincilik iletisim egitim hizmetleri",15204,"",""
15205,"South-Western Cengage Learnig",15205,"",""
15206,"Реал-Пресс",15206,"",""
15207,"Jones and Bartlett Learning",15207,"",""
15208,"Petro Kazakhstan",15208,"",""
15209,"Сорос-Қазақстан",15209,"",""
15210,"Dostar",15210,"",""
15211,"Корейская культурно-информационная служба",15211,"",""
15212,"Ақ Жайық",15212,"",""
15213,"Runa",15213,"",""
15214,"Чождже компания",15214,"",""
15215,"МинДжин Медиа",15215,"",""
15216,"MediaNet",15216,"",""
15217,"AMACOM",15217,"",""
15218,"Таои Книги",15218,"",""
15219,"РИОР",15219,"",""
15220,"Rand",15220,"",""
15221,"Аль-Халел",15221,"",""
15222,"Қазақ егіншілік және өсімдік шаруашылығы ғылыми-зерттеу институты",15222,"",""
15223,"Нұрпресс",15223,"",""
15224,"Turgut ozal Universitesi yayinlari",15224,"",""
15225,"ГИОРД",15225,"",""
15226,"Глобус баспасы",15226,"",""
15227,"Beyaz Balina yayinlari",15227,"",""
15228,"Kusak yayinlari",15228,"",""
15229,"Yasar yayincilik",15229,"",""
15230,"Zhasyl Orda",15230,"",""
15231,"InnoSOFT",15231,"",""
15232,"ИД ""Форум""",15232,"",""
15233,"Wadsworth Cengage Learning",15233,"",""
15234,"The Book Guild Ltd",15234,"",""
15235,"ЗАО Центрполиграф",15235,"",""
15236,"Нур-Принт",15236,"",""
15237,"Yaygin Yuksekogretim Kurumu",15237,"",""
15238,"Всемирный банк",15238,"",""
15239,"Дағдарыстық орталықтар Одағы ЗТБ",15239,"",""
15240,"Thomson Litho Ltd",15240,"",""
15241,"Excellent publishing house",15241,"",""
15242,"Harlequin books",15242,"",""
15243,"ИИУ МГОУ",15243,"",""
15244,"ACT",15244,"",""
15245,"Ниола-Пресс",15245,"",""
15246,"Karanfil yayinlari",15246,"",""
15247,"IDEBATE Press",15247,"",""
15248,"Technology of Imaging",15248,"",""
15249,"Тарих тағылымы",15249,"",""
15250,"The Reader's Digest Association",15250,"",""
15251,"THe Reader's Digest Association",15251,"",""
15252,"Camelot International",15252,"",""
15253,"IATEFL",15253,"",""
15254,"Michigan Press",15254,"",""
15255,"Oxford. New york",15255,"",""
15256,"Ernst Klett Verlag",15256,"",""
15257,"MACMILLAN",15257,"",""
15258,"Gestalten",15258,"",""
15259,"Нұр-ДиАс",15259,"",""
15260,"Shueisha",15260,"",""
15261,"Changbei",15261,"",""
15262,"Институт корейского языка в Канаде",15262,"",""
15263,"Министерство образования",15263,"",""
15264,"Hansol Education",15264,"",""
15265,"Scholastic. Inc",15265,"",""
15266,"Атамекен",15266,"",""
15267,"McGraw-Hill",15267,"",""
15268,"The free press",15268,"",""
15269,"Prentice-Hall",15269,"",""
15270,"Cem yayinevi",15270,"",""
15271,"Вышэйшая школа",15271,"",""
15272,"Наукова думка",15272,"",""
15273,"United States In.Ag.",15273,"",""
15274,"Oxford",15274,"",""
15275,"Ballantine Books",15275,"",""
15276,"A Thames Methuen Paperback",15276,"",""
15277,"Современник",15277,"",""
15278,"Знание",15278,"",""
15279,"Білім",15279,"",""
15280,"MIT",15280,"",""
15281,"Pearson Education",15281,"",""
15282,"Thompson Course Technology",15282,"",""
15283,"Elsevier",15283,"",""
15284,"Zambak yayinlari",15284,"",""
15285,"birlik yayincilik",15285,"",""
15286,"Физматгиз",15286,"",""
15287,"Полиграфия",15287,"",""
15288,"Кітап",15288,"",""
15289,"Сов.Энц-я.",15289,"",""
15290,"Arion Yayinevi",15290,"",""
15291,"Ankara",15291,"",""
15292,"Suleyman demirel university",15292,"",""
15293,"the University of Chicago Press",15293,"",""
15294,"Беларусь",15294,"",""
15295,"Издательство Московского Университета",15295,"",""
15296,"Armoni yayincilik",15296,"",""
15297,"Alkim",15297,"",""
15298,"Gazeteciler ve Yazarlar Vakfi",15298,"",""
15299,"form",15299,"",""
15300,"Damla yayinevi",15300,"",""
15301,"Wordsworth Editions Limited",15301,"",""
15302,"Университет Туран",15302,"",""
15303,"W&R Chambers Ltd",15303,"",""
15304,"yalaz produksiyon yayinlari",15304,"",""
15305,"Simon&Schuster Inc",15305,"",""
15306,"Новосибирское книжное издательство",15306,"",""
15307,"Болашақ-Баспа",15307,"",""
15308,"Сүлейман Демирел Университеті",15308,"",""
15309,"Фонд ""ХХІ век""",15309,"",""
15310,"Personelgenel mudurlugu",15310,"",""
15311,"Юристъ",15311,"",""
15312,"Известия",15312,"",""
15313,"Молодая Гвардия",15313,"",""
15314,"E yayinlari",15314,"",""
15315,"EL Publishing Centre",15315,"",""
15316,"Asil yayin dagitim",15316,"",""
15317,"Педагогика",15317,"",""
15318,"Copyright",15318,"",""
15319,"BZD yayincilik",15319,"",""
15320,"Судостроение",15320,"",""
15321,"Kayihan yayinlari",15321,"",""
15322,"Verlag Neues Leben",15322,"",""
15323,"University of london Press",15323,"",""
15324,"Издательство Досааф СССР",15324,"",""
15325,"McGraw-Hill Inc",15325,"",""
15326,"Upper Saddle River",15326,"",""
15327,"Addison-Wesley Publishing Company",15327,"",""
15328,"D.C. Heath",15328,"",""
15329,"Офсет",15329,"",""
15330,"Государственное издательство БССР",15330,"",""
15331,"Экономическая школа",15331,"",""
15332,"Size Dergisi yayinlari",15332,"",""
15152,"Көркем",15152,"",""
15153,"Зангер",15153,"",""
15154,"TST COMPANY",15154,"",""
15743,"Тест-Сәмпл",,"",""
15744,"N.J. Wiley",,"",""
15745,"NY John Wiley & Sons",,"",""
15746,"Алтай медиа",,"",""
15747,"Da Yayincilik",,"",""
15748,"Blackberry",,"",""
15749,"Oxford City Press",,"",""
15750,"MAAPRESS",,"",""
15751,"Білім беру және ақпараттық инновациялық технологиялардың ғылыми-зерттеу орталығы Ө.А.Жолдасбеков атындағы экономика және құқық академиясы",,"",""
15752,"Cengage",,"",""
15753,"ROUTLEDGE",,"",""
15754,"Harriman House",,"",""
15755,"Amazon",,"",""
15756,"Інжу-маржан",,"",""
15757,"Koica",,"",""
15758,"New American Library",,"",""
15759,"Kogan Page Ltd",,"",""
15760,"Evro Press",,"",""
15761,"W. W. Norton & Company",,"",""
15762,"Aspen Publishers",,"",""
15763,"NY McGraw-Hill Education",,"",""
15764,"Jones and bartlett Publishers",,"",""
15765,"Marion Street Press",,"",""
15766,"УлГТУ",,"",""
15767,"CENGAGE LEARNING",,"",""
15768,"Kyung Hee Hyungseol",,"",""
15769,"Createspace Independent Publishing Platform",,"",""
15770,"Freeman",,"",""
15771,"Хантәңірі",,"",""
15772,"Humanist",,"",""
15773,"Garland",,"",""
15820,"The University of Chicago Press ",,"",""
15825,"International Monetary Fund ",,"",""
15821,"John Wiley & Sons, Inc.",,"",""
15861,"Shahu central institute of business ",,"",""
15863," School of Media and Communication Studies",,"",""
15877,"John & Wiley, Inc.",,"",""
15879,"McGraw-Hill, Inc.",,"",""
15882,"IRWIN, INC.",,"",""
15888,"President and fellows",,"",""
15890,"Fatih University",,"",""
15895,"Fairchild Semiconductor ",,"",""
15909,"Ari Niyazi",,"",""
15910,"Nigerian Turkish Nile University",,"",""
15911,"NTNU Publications ",,"",""
15912,"NTNU Publications",,"",""
15941,"Qazaquniversity",,"",""
15962,"Addison-Wesley ",,"",""
15965,"Harcourt Bracee College Publishers",,"",""
15979,"3DTotal Publishing",,"",""
15980,"O'Reilly Media",,"",""
15981,"Oxford University Press Inc.",,"",""
15982,"Elsevier Inc.",,"",""
16001,"Libraries unlimited",,"",""
16002,"ISAAC Press",,"",""
16014,"Holt, Rinehart and Winston",,"",""
16016,"Addison Wesley Longman Limited",,"",""
16019,"McGraw-Hill Inc.",,"",""
16020,"John Wiley and Sons",,"",""
16030,"Jossey-Bass Inc",,"",""
16031,"M.E. Sharpe, Inc.",,"",""
16050,"National Geographic Society",,"",""
16141,"Scott,Foresman ",,"",""
16148,"Longman Publishing Group",,"",""
16150,"Entrepreneur Media Inc.",,"",""
16153,"Macmillan India Limited",,"",""
16154,"Pearson Education, Ltd.",,"",""
16161,"Irwin Professional Publishing",,"",""
16163,"Macmillan ELT",,"",""
16166,"Reader's Didest Association",,"",""
16167,"Reader's Digest Association",,"",""
16177,"Harper and Row, Publishers",,"",""
16189,"American Council on Education",,"",""
16191,"Milady",,"",""
16205,"Macmillan Publishers Ltd.",,"",""
16220,"Pearson Education Limited ",,"",""
16222,"Saunders Collage Publishing",,"",""
